Year,Month,Day,DocNo,Machine Name,Producted Item.Code,Producted Item.Name,ProducedQty,ScrapQtySum,AvgRejectPct,Reject_Status,RMCount,Reject_Limit_Status,Reject_Limit.AvgRejectPct_Item
2026,April,8,MS-26-04231,ASSEMPLY AREA,G-950-0700,BUBBLE TUBE SUCTION TUBING CONNECTING (CLEAR)BUBBLE EACH 90CM ID: 7.0 L-30MTR,1350,6,0.44%,Acceptable 🟢,1,At usual ✅,0.44%
2026,April,11,MS-26-04232,PACKGING AREA,G-093-3000C,LARYNGEAL MASK AIRWAY HYPER CURVE 90 DEGREE ANGLE SIZE- 3.0,9000,7,0.04%,Acceptable 🟢,2,At usual ✅,0.04%
2026,April,11,MS-26-04233,PACKGING AREA,G-500-1845,ENDOTRACHEAL TUBE ORAL UNCUFFED SIZE # 4.5MM,4100,5.2,0.06%,Acceptable 🟢,2,Below usual 🔻,1.21%
2026,April,8,MS-26-04234,ASSEMBLY AREA,G-711-2102,"Face Shield , without sponge Hard Frame type Nose Mouth & Eyes Covered",3000,31,1.03%,Acceptable 🟢,1,Below usual 🔻,5.97%
2026,April,8,MS-26-04235,ASSEMBLY AREA,G-123-1650,SUCTION CATH F/C CH:16 L-50CM,1732,3,0.17%,Acceptable 🟢,1,Below usual 🔻,0.25%
2026,April,8,MS-26-04236,ASSEMBLY AREA,G-123-0850,SUCTION CATHETER FINGER CONTROL VALVE L-50 CM SZ-08,5000,19,0.38%,Acceptable 🟢,1,Above usual 🔺,0.15%
2026,April,9,MS-26-04237,ASSEMBLY AREA,G-711-2102,"Face Shield , without sponge Hard Frame type Nose Mouth & Eyes Covered",950,18,0.95%,Acceptable 🟢,2,Below usual 🔻,5.97%
2026,April,13,MS-26-04238,ARBURG#12,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,,0.03,,No data,1,No data,0.10%
2026,April,13,MS-26-04239,SUPER MASTER #23,IV-HS-YL,CATHETERHUBG24W/OP,,0.05,,No data,1,No data,0.23%
2026,April,13,MS-26-04240,Super Master#25,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,,0.01,,No data,1,No data,0.09%
2026,April,9,MS-26-04241,ASSMBLE AREA,G-162-1180,YANKUR SUCTION SET 180CM,5200,40,0.77%,Acceptable 🟢,1,Above usual 🔺,0.54%
2026,April,9,MS-26-04242,ASSMBLE AREA,G-140-0270,SUCTIONCONNECTINGTUBE SIZE 270CM,4600,5,0.11%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,9,MS-26-04243,ASSMBLE AREA,G-653-1000,BREATHINGFILTERWITHHMEPEDIATRIC,1330,47,1.18%,Acceptable 🟢,3,Above usual 🔺,0.75%
2026,April,9,MS-26-04244,PACKGING AREA,G-070-1432,IVCANNULAWITHOUTPORT24GX13MM SHORT,15900,3369,1.76%,Acceptable 🟢,7,Above usual 🔺,1.44%
2026,April,11,MS-26-04245, ASSEMBLY AREA,G-070-1432,IVCANNULAWITHOUTPORT24GX13MM SHORT,15950,5030,2.10%,Acceptable 🟢,8,Above usual 🔺,1.44%
2026,April,9,MS-26-04246,PACKGING AREA,G-072-2619,IV CANNULA G26X19MM,7000,2308,3.30%,Acceptable 🟢,6,Above usual 🔺,2.04%
2026,April,13,MS-26-04247,INJECTION AREA,3WAY-M-CAP,3WAYMALECAP,56430,20,0.04%,Acceptable 🟢,1,Below usual 🔻,0.16%
2026,April,13,MS-26-04248,INJECTION AREA,IV-BS-2,BLOODSTOPPER-2,39230,30,0.08%,Acceptable 🟢,1,Above usual 🔺,0.06%
2026,April,13,MS-26-04249,INJECTION AREA,F-S-HOLDER,FACESHEILDHOLDER,4012,7,0.17%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,13,MS-26-04250,INJECTION AREA,IV-B24,BUSHINGPARTG24,100090,90,0.09%,Acceptable 🟢,1,Below usual 🔻,0.11%
2026,April,13,MS-26-04251,INJECTION AREA,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,34760,10,0.03%,Acceptable 🟢,1,Below usual 🔻,0.10%
2026,April,13,MS-26-04253,INJECTION AREA,HME-TV-FILTER-2,HME-THERMOVENTFILTER-2,2530,10,0.40%,Acceptable 🟢,1,Below usual 🔻,0.66%
2026,April,13,MS-26-04254,INJECTION AREA,IV-HS-YL,CATHETERHUBG24W/OP,22956,30,0.13%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,13,MS-26-04255,INJECTION AREA,3WAY-HOU-4,3WAYHOUSING4,12981,65,0.50%,Acceptable 🟢,1,Above usual 🔺,0.34%
2026,April,13,MS-26-04256,INJECTION AREA,COR-CON-N,CORRUGATEDTUBEADAPTORNEONATE,6191,35,0.57%,Acceptable 🟢,1,Below usual 🔻,1.22%
2026,April,13,MS-26-04257,INJECTION AREA,IV-HS-VIO,CATHETERHUBG26VIOS.W.W/OP,10761,30,0.28%,Acceptable 🟢,1,Above usual 🔺,0.19%
2026,April,13,MS-26-04258,INJECTION AREA,EXT-DT-456812M,Drain Line Extension Tubing L-12 Meter ID: 4.5mm OD: 6.8mm,745,5,0.67%,Acceptable 🟢,1,Below usual 🔻,1.50%
2026,April,13,MS-26-04259,INJECTION AREA,EXT-DT-456812M,Drain Line Extension Tubing L-12 Meter ID: 4.5mm OD: 6.8mm,836,6,0.72%,Acceptable 🟢,1,Below usual 🔻,1.50%
2026,April,13,MS-26-04260,INJECTION AREA,PET-50ML,PET PLASTIC BOTTLE 50 ML,21115,115,0.54%,Acceptable 🟢,1,Below usual 🔻,2.64%
2026,April,13,MS-26-04261,INJECTION AREA,BB-HOLDER,HOLDERFORBCBAG,3715,4,0.11%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,13,MS-26-04262,INJECTION AREA,HD-BOT-1000,HD BOTTLE 1000 ML,2770,20,0.72%,Acceptable 🟢,1,At usual ✅,0.72%
2026,April,13,MS-26-04263,INJECTION AREA,PET-CAP-50,PET CAP FOR 50ML BOTTLE,8847,20,0.23%,Acceptable 🟢,1,Below usual 🔻,0.66%
2026,April,13,MS-26-04264,INJECTION AREA,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,25152,5,0.02%,Acceptable 🟢,1,Below usual 🔻,0.09%
2026,April,13,MS-26-04265,INJECTION AREA,EP-UNIV,ENDPLUG-2,45724,30,0.07%,Acceptable 🟢,1,Below usual 🔻,0.08%
2026,April,13,MS-26-04266,INJECTION AREA,MALE-CON-LL-2,MALE CONNECTOR LUER LOCK NEW,30777,53,0.17%,Acceptable 🟢,1,Below usual 🔻,0.33%
2026,April,13,MS-26-04267,INJECTION AREA,SUC-CON-T-180,SUCTIONCONNTUBES/S180CM.,1005,5,0.50%,Acceptable 🟢,1,Below usual 🔻,0.68%
2026,April,13,MS-26-04268,INJECTION AREA,BBT-7MM-5MTR,BABBLESTUBEID=7MMTL=5MT,909,9,0.99%,Acceptable 🟢,1,Below usual 🔻,2.35%
2026,April,13,MS-26-04269,INJECTION AREA,SUC-CON-T-180,SUCTIONCONNTUBES/S180CM.,2810,10,0.36%,Acceptable 🟢,1,Below usual 🔻,0.68%
2026,April,13,MS-26-04270,INJECTION AREA,HD-BOT-300,HD PLASTIC BOTTLE 300 ML WHITE,1778,18,1.01%,Acceptable 🟢,1,Below usual 🔻,1.73%
2026,April,13,MS-26-04271,INJECTION AREA,BBT-7MM-5MTR,BABBLESTUBEID=7MMTL=5MT,915,15,1.64%,Acceptable 🟢,1,Below usual 🔻,2.35%
2026,April,13,MS-26-04272,INJECTION AREA,EP-UNIV,ENDPLUG-2,44359,65,0.15%,Acceptable 🟢,1,Above usual 🔺,0.08%
2026,April,13,MS-26-04273,INJECTION AREA,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,25597,33,0.13%,Acceptable 🟢,1,Above usual 🔺,0.09%
2026,April,13,MS-26-04274,INJECTION AREA,MALE-CON-LL-2,MALE CONNECTOR LUER LOCK NEW,24045,105,0.44%,Acceptable 🟢,1,Above usual 🔺,0.33%
2026,April,13,MS-26-04275,INJECTION AREA,BB-HOLDER,HOLDERFORBCBAG,2371,20,0.84%,Acceptable 🟢,1,Above usual 🔺,0.48%
2026,April,13,MS-26-04276,INJECTION AREA,PET-CAP-50,PET CAP FOR 50ML BOTTLE,2604026,35,0.00%,Acceptable 🟢,1,Below usual 🔻,0.66%
2026,April,13,MS-26-04277,INJECTION AREA,BC-H-CAP,BC BAG HOLDER CAP,20017,17,0.08%,Acceptable 🟢,1,Below usual 🔻,0.36%
2026,April,13,MS-26-04278,INJECTION AREA,SUC-CON-T-180,SUCTIONCONNTUBES/S180CM.,3911,11,0.28%,Acceptable 🟢,1,Below usual 🔻,0.68%
2026,April,13,MS-26-04279,INJECTION AREA,PVC-73ME-M,PVCMXMED73MEM(MAIS),1380,20,1.45%,Acceptable 🟢,1,Above usual 🔺,0.93%
2026,April,9,MS-26-04280, ASSEMBLY AREA,G-189-XR25,INJECTOR DUAL SYRINGE 2x200 ML AND COILED LOW PRESSURE CONNECTOR,1500,14,0.93%,Acceptable 🟢,1,Below usual 🔻,1.03%
2026,April,12,MS-26-04281, ASSEMBLY AREA,G-189-XR25,INJECTOR DUAL SYRINGE 2x200 ML AND COILED LOW PRESSURE CONNECTOR,1000,4,0.40%,Acceptable 🟢,1,Below usual 🔻,1.03%
2026,April,12,MS-26-04282, ASSEMBLY AREA,G-566-002,"THERMOVENTHMEFILTERFORTRACHEOSTOMY-PEDIATRIC,ADULT-STERILE",7378,34,0.23%,Acceptable 🟢,2,Below usual 🔻,0.50%
2026,April,12,MS-26-04283, ASSEMBLY AREA,G-162-1180,YANKUR SUCTION SET 180CM,6153,27,0.44%,Acceptable 🟢,1,Below usual 🔻,0.54%
2026,April,13,MS-26-04284,MANUAL ASS:,G-304-0650B,SODIUM BICARBONATE FOR FRESENIUS 5008 HAEMODIALYSIS SYSTEM SZ: 650 GRAM,,24.05,,No data,9,No data,1.05%
2026,April,13,MS-26-04285,K-sonic#9,G-301-0650,SODIUM BICARBONATE GAMBRO 650 GRAM,,22.95,,No data,8,No data,1.97%
2026,April,13,MS-26-04286,SUPERMASTER#23,IV-HS-YL,CATHETERHUBG24W/OP,,0.03,,No data,1,No data,0.23%
2026,April,13,MS-26-04287,SUPERMASTER#25,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,,0.01,,No data,1,No data,0.09%
2026,April,13,MS-26-04288,ARBURG#12,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,,0.04,,No data,1,No data,0.10%
2026,April,14,MS-26-04289,Huarong#32,3WAY-HOU-4,3WAYHOUSING4,,0.02,,No data,1,No data,0.34%
2026,April,14,MS-26-04290,HUARONG#33,3WAY-HOU-5,3WAY HOUSING-5,,0.02,,No data,1,No data,0.36%
2026,April,14,MS-26-04291,ARBURG#12,IV-NP-24-K1,NEEDLEHOLDERG24W/P,,0.03,,No data,1,No data,
2026,April,14,MS-26-04292,SUPER MASTER#23,IV-HS-YL,CATHETERHUBG24W/OP,,0.05,,No data,1,No data,0.23%
2026,April,14,MS-26-04293,Super Master#25,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,,0.01,,No data,1,No data,0.09%
2026,April,8,MS-26-04294, ASSEMBLY AREA,G-401-0010,3WAYSTOPCOCKWITH10CMTUBE-STERILE,16440,450,0.91%,Acceptable 🟢,3,Above usual 🔺,0.40%
2026,April,11,MS-26-04295, ASSEMBLY AREA,G-304-0650B,SODIUM BICARBONATE FOR FRESENIUS 5008 HAEMODIALYSIS SYSTEM SZ: 650 GRAM,3264,60.93,0.37%,Acceptable 🟢,5,Below usual 🔻,1.05%
2026,April,10,MS-26-04296, ASSEMBLY AREA,G-304-0650B,SODIUM BICARBONATE FOR FRESENIUS 5008 HAEMODIALYSIS SYSTEM SZ: 650 GRAM,3132,58.4,0.37%,Acceptable 🟢,5,Below usual 🔻,1.05%
2026,April,9,MS-26-04297, ASSEMBLY AREA,G-304-0650B,SODIUM BICARBONATE FOR FRESENIUS 5008 HAEMODIALYSIS SYSTEM SZ: 650 GRAM,3264,48.34,0.37%,Acceptable 🟢,4,Below usual 🔻,1.05%
2026,April,8,MS-26-04298, ASSEMBLY AREA,G-304-0650B,SODIUM BICARBONATE FOR FRESENIUS 5008 HAEMODIALYSIS SYSTEM SZ: 650 GRAM,3264,59.4,0.46%,Acceptable 🟢,4,Below usual 🔻,1.05%
2026,April,12,MS-26-04299, ASSEMBLY AREA,G-304-0650B,SODIUM BICARBONATE FOR FRESENIUS 5008 HAEMODIALYSIS SYSTEM SZ: 650 GRAM,3264,60.12,0.46%,Acceptable 🟢,4,Below usual 🔻,1.05%
2026,April,12,MS-26-04300, ASSEMBLY AREA,G-401-0010,3WAYSTOPCOCKWITH10CMTUBE-STERILE,26900,1351,0.84%,Acceptable 🟢,6,Above usual 🔺,0.40%
2026,April,11,MS-26-04301, ASSEMBLY AREA,G-401-0010,3WAYSTOPCOCKWITH10CMTUBE-STERILE,34870,687,0.33%,Acceptable 🟢,6,Below usual 🔻,0.40%
2026,April,9,MS-26-04302, ASSEMBLY AREA,G-401-0010,3WAYSTOPCOCKWITH10CMTUBE-STERILE,30450,782,0.43%,Acceptable 🟢,6,Above usual 🔺,0.40%
2026,April,14,MS-26-04303,INJECTION AREA,BC-H-CAP,BC BAG HOLDER CAP,8490,90,1.06%,Acceptable 🟢,1,Above usual 🔺,0.36%
2026,April,14,MS-26-04304,INJECTION AREA,IV-BS-2,BLOODSTOPPER-2,46005,5,0.01%,Acceptable 🟢,1,Below usual 🔻,0.06%
2026,April,9,MS-26-04305, ASSEMBLY AREA,G-711-34401,PURITY SURGICAL FACE MASKS WITH TIE KNOT,2300,1.4300000000000002,0.01%,Acceptable 🟢,5,Below usual 🔻,0.33%
2026,April,14,MS-26-04306,INJECTION AREA,F-S-HOLDER,FACESHEILDHOLDER,4126,15,0.36%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,14,MS-26-04307,INJECTION AREA,UM-CAP,URINALMALECOVERCAP,1631,4,0.25%,Acceptable 🟢,1,Below usual 🔻,0.49%
2026,April,12,MS-26-04308, ASSEMBLY AREA,G-711-34401,PURITY SURGICAL FACE MASKS WITH TIE KNOT,4400,0.9199999999999999,0.00%,Acceptable 🟢,5,Below usual 🔻,0.33%
2026,April,14,MS-26-04309,INJECTION AREA,IV-B24,BUSHINGPARTG24,90090,90,0.10%,Acceptable 🟢,1,Below usual 🔻,0.11%
2026,April,10,MS-26-04310, ASSEMBLY AREA,G-711-34401,PURITY SURGICAL FACE MASKS WITH TIE KNOT,3800,0.52,0.00%,Acceptable 🟢,5,Below usual 🔻,0.33%
2026,April,14,MS-26-04311,INJECTION AREA,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,34773,23,0.07%,Acceptable 🟢,1,Below usual 🔻,0.10%
2026,April,14,MS-26-04312,INJECTION AREA,YAN-CON-UV,YANKAUERCONNECTORUNIVERSAL,17063,30,0.18%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,14,MS-26-04313,INJECTION AREA,IV-HS-YL,CATHETERHUBG24W/OP,23668,10,0.04%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,14,MS-26-04314,INJECTION AREA,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,25891,9,0.03%,Acceptable 🟢,1,Below usual 🔻,0.09%
2026,April,14,MS-26-04315,INJECTION AREA,3WAY-HOU-4,3WAYHOUSING4,11229,63,0.56%,Acceptable 🟢,1,Above usual 🔺,0.34%
2026,April,14,MS-26-04316,INJECTION AREA,YAN-H-CTV,YANKAUERHANDLECTV,703,5,0.71%,Acceptable 🟢,1,Above usual 🔺,0.65%
2026,April,14,MS-26-04317,INJECTION AREA,YAN-H-CTV,YANKAUERHANDLECTV,3445,10,0.29%,Acceptable 🟢,1,Below usual 🔻,0.65%
2026,April,14,MS-26-04318,INJECTION AREA,BB-HOLDER,HOLDERFORBCBAG,3820,8,0.21%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,14,MS-26-04319,INJECTION AREA,PET-50ML,PET PLASTIC BOTTLE 50 ML,39720,120,0.30%,Acceptable 🟢,1,Below usual 🔻,2.64%
2026,April,14,MS-26-04320,INJECTION AREA,EP-UNIV,ENDPLUG-2,46013,25,0.05%,Acceptable 🟢,1,Below usual 🔻,0.08%
2026,April,14,MS-26-04321,INJECTION AREA,PET-CAP-50,PET CAP FOR 50ML BOTTLE,15246,26,0.17%,Acceptable 🟢,1,Below usual 🔻,0.66%
2026,April,14,MS-26-04322,INJECTION AREA,3WAY-M-CAP,3WAYMALECAP,61201,90,0.15%,Acceptable 🟢,1,Below usual 🔻,0.16%
2026,April,14,MS-26-04323,INJECTION AREA,MALE-CON-LL-2,MALE CONNECTOR LUER LOCK NEW,30060,48,0.16%,Acceptable 🟢,1,Below usual 🔻,0.33%
2026,April,14,MS-26-04324,INJECTION AREA,SUC-CON-T-270,SUCTIONCONNTUBES/S270MINI,2410,10,0.41%,Acceptable 🟢,1,Below usual 🔻,0.47%
2026,April,14,MS-26-04325,INJECTION AREA,SUC-CON-T-180,SUCTIONCONNTUBES/S180CM.,3705,5,0.13%,Acceptable 🟢,1,Below usual 🔻,0.68%
2026,April,14,MS-26-04326,INJECTION AREA,SUC-CON-T-180,SUCTIONCONNTUBES/S180CM.,2710,10,0.37%,Acceptable 🟢,1,Below usual 🔻,0.68%
2026,April,14,MS-26-04327,INJECTION AREA,EXT-DT-456812M,Drain Line Extension Tubing L-12 Meter ID: 4.5mm OD: 6.8mm,448,3,0.67%,Acceptable 🟢,1,Below usual 🔻,1.50%
2026,April,14,MS-26-04328,INJECTION AREA,BOT-GEL-1000,GEL BOTTLE  1000 ML W/O NECK,55,5,9.09%,High reject 🔴,1,Above usual 🔺,1.56%
2026,April,14,MS-26-04329,INJECTION AREA,EXT-DT-456812M,Drain Line Extension Tubing L-12 Meter ID: 4.5mm OD: 6.8mm,376,16,4.26%,Acceptable 🟢,1,Above usual 🔺,1.50%
2026,April,14,MS-26-04330,INJECTION AREA,PVC-701BL-M,PVC COMPOUND 701BL-M,765,15,1.96%,Acceptable 🟢,1,Above usual 🔺,1.75%
2026,April,14,MS-26-04331,INJECTION AREA,PVC-73ME-M,PVCMXMED73MEM(MAIS),3425,25,0.73%,Acceptable 🟢,1,Below usual 🔻,0.93%
2026,April,12,MS-26-04333,ASSEMBLE AREA,G-456-220P,"LUMBER PUNCTURE TRAY, W/O MANOMETER, SIZE- PEDIATRIC",108,1,0.93%,Acceptable 🟢,1,At usual ✅,0.93%
2026,April,13,MS-26-04334,ASSEMBLE AREA,G-162-1180,YANKUR SUCTION SET 180CM,9213,40,0.43%,Acceptable 🟢,1,Below usual 🔻,0.54%
2026,April,12,MS-26-04335,ASSEMBLE AREA,G-070-1432,IVCANNULAWITHOUTPORT24GX13MM SHORT,15950,3259,1.86%,Acceptable 🟢,8,Above usual 🔺,1.44%
2026,April,12,MS-26-04336,ASSEMBLE AREA,G-072-2619,IV CANNULA G26X19MM,7500,2307,2.80%,Acceptable 🟢,7,Above usual 🔺,2.04%
2026,April,8,MS-26-04337,ASSEMBLE AREA,G-304-0650B,SODIUM BICARBONATE FOR FRESENIUS 5008 HAEMODIALYSIS SYSTEM SZ: 650 GRAM,1030,47,1.14%,Acceptable 🟢,4,Above usual 🔺,1.05%
2026,April,12,MS-26-04338,PACKAGING AREA,G-421-1000,INFUSIONSETWITHYINJECTIONSITE20DROPE-VENTED W/-NEEDLET/L=210 CM,100,1.54,0.77%,Acceptable 🟢,2,At usual ✅,0.77%
2026,April,12,MS-26-04339,PACKAGING AREA,G-690-1640,"ENDOTRACHEALTUBEORALPREFORMEDUN-CUFFEDFR16ID4.0MM,OD5.5MM",250,1,0.20%,Acceptable 🟢,2,At usual ✅,0.20%
2026,April,12,MS-26-04340,PACKAGING AREA,G-162-1180,YANKUR SUCTION SET 180CM,7000,14.4,0.10%,Acceptable 🟢,2,Below usual 🔻,0.54%
2026,April,12,MS-26-04341,PACKAGING AREA,G-162-1180,YANKUR SUCTION SET 180CM,4500,2,0.02%,Acceptable 🟢,2,Below usual 🔻,0.54%
2026,April,14,MS-26-04342,INJECTION AREA,BC-H-CAP,BC BAG HOLDER CAP,12543,10,0.08%,Acceptable 🟢,1,Below usual 🔻,0.36%
2026,April,14,MS-26-04343,INJECTION AREA,IV-BS-2,BLOODSTOPPER-2,48820,20,0.04%,Acceptable 🟢,1,Below usual 🔻,0.06%
2026,April,14,MS-26-04344,INJECTION AREA,F-S-HOLDER,FACESHEILDHOLDER,3758,15,0.40%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,14,MS-26-04345,INJECTION AREA,UM-CAP,URINALMALECOVERCAP,2711,9,0.33%,Acceptable 🟢,1,Below usual 🔻,0.49%
2026,April,14,MS-26-04346,INJECTION AREA,IV-B24,BUSHINGPARTG24,105110,110,0.10%,Acceptable 🟢,1,Below usual 🔻,0.11%
2026,April,14,MS-26-04347,INJECTION AREA,YAN-H-CTV,YANKAUERHANDLECTV,5941,11,0.19%,Acceptable 🟢,1,Below usual 🔻,0.65%
2026,April,14,MS-26-04348,INJECTION AREA,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,35023,23,0.07%,Acceptable 🟢,1,Below usual 🔻,0.10%
2026,April,14,MS-26-04349,INJECTION AREA,YAN-CON-UV,YANKAUERCONNECTORUNIVERSAL,16988,26,0.15%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,14,MS-26-04350,INJECTION AREA,IV-HS-YL,CATHETERHUBG24W/OP,24891,14,0.06%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,14,MS-26-04351,INJECTION AREA,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,26326,11,0.04%,Acceptable 🟢,1,Below usual 🔻,0.09%
2026,April,14,MS-26-04352,INJECTION AREA,3WAY-HOU-4,3WAYHOUSING4,14605,22,0.15%,Acceptable 🟢,1,Below usual 🔻,0.34%
2026,April,14,MS-26-04353,INJECTION AREA,PET-50ML,PET PLASTIC BOTTLE 50 ML,13260,60,0.45%,Acceptable 🟢,1,Below usual 🔻,2.64%
2026,April,13,MS-26-04354,PACKAGING AREA,G-371-1250,MUCOUSEXTRACTORWITHNRVSIZECH12-FUNNELCONTROLSTERILE,700,1.54,0.11%,Acceptable 🟢,2,At usual ✅,0.11%
2026,April,14,MS-26-04355,INJECTION AREA,EP-UNIV,ENDPLUG-2,46000,12,0.03%,Acceptable 🟢,1,Below usual 🔻,0.08%
2026,April,14,MS-26-04356,INJECTION AREA,3WAY-M-CAP,3WAYMALECAP,63893,60,0.09%,Acceptable 🟢,1,Below usual 🔻,0.16%
2026,April,14,MS-26-04357,INJECTION AREA,3WAY-HOU-5,3WAY HOUSING-5,14612,29,0.20%,Acceptable 🟢,1,Below usual 🔻,0.36%
2026,April,14,MS-26-04358,INJECTION AREA,BB-HOLDER,HOLDERFORBCBAG,3591,5,0.14%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,14,MS-26-04359,INJECTION AREA,MALE-CON-LL-2,MALE CONNECTOR LUER LOCK NEW,30252,35,0.12%,Acceptable 🟢,1,Below usual 🔻,0.33%
2026,April,14,MS-26-04360,INJECTION AREA,UM-1000ML,URINALMALEBOTTLE1000ML,1787,27,1.51%,Acceptable 🟢,1,Above usual 🔺,0.43%
2026,April,14,MS-26-04361,INJECTION AREA,PET-CAP-50,PET CAP FOR 50ML BOTTLE,15307,25,0.16%,Acceptable 🟢,1,Below usual 🔻,0.66%
2026,April,14,MS-26-04362,INJECTION AREA,EXT-DT-456812M,Drain Line Extension Tubing L-12 Meter ID: 4.5mm OD: 6.8mm,41,1,2.44%,Acceptable 🟢,1,Above usual 🔺,1.50%
2026,April,14,MS-26-04363,INJECTION AREA,3WAY-T-10CM,3WAYSTOPCOCKT.2.7X4.15X100,75150,150,0.20%,Acceptable 🟢,1,Below usual 🔻,0.44%
2026,April,14,MS-26-04364,INJECTION AREA,EXT-DT-456812M,Drain Line Extension Tubing L-12 Meter ID: 4.5mm OD: 6.8mm,473,3,0.63%,Acceptable 🟢,1,Below usual 🔻,1.50%
2026,April,14,MS-26-04365,INJECTION AREA,SUC-CON-T-180,SUCTIONCONNTUBES/S180CM.,4012,12,0.30%,Acceptable 🟢,1,Below usual 🔻,0.68%
2026,April,14,MS-26-04366,INJECTION AREA,SUC-CON-T-180,SUCTIONCONNTUBES/S180CM.,4007,7,0.17%,Acceptable 🟢,1,Below usual 🔻,0.68%
2026,April,13,MS-26-04367,PAKAGING AREA,G-041-200AP,BLOOD LINES FOR HAEMODIALYSIS GAMBRO AK-200-AP,1020,12.4,0.61%,Acceptable 🟢,2,Below usual 🔻,0.75%
2026,April,14,MS-26-04368,Huarong#32,3WAY-HOU-4,3WAYHOUSING4,,0.02,,No data,1,No data,0.34%
2026,April,14,MS-26-04369,HUARONG#33,3WAY-HOU-5,3WAY HOUSING-5,,0.02,,No data,1,No data,0.36%
2026,April,14,MS-26-04370,HUARONG#31,EP-UNIV,ENDPLUG-2,,0.04,,No data,3,No data,0.08%
2026,April,14,MS-26-04371,PANTAGON 3WAY ASS: M/C,BU-401-0010,3 WAY STOPCOCK WITH 10 CM TUBE -STERILE,,32,,No data,6,No data,0.25%
2026,April,14,MS-26-04372,PANTAGON 3WAY ASS: M/C,BU-401-0010,3 WAY STOPCOCK WITH 10 CM TUBE -STERILE,,32,,No data,6,No data,0.25%
2026,April,14,MS-26-04373,INJECTION AREA,BBT-7MM-5MTR,BABBLESTUBEID=7MMTL=5MT,767,7,0.91%,Acceptable 🟢,1,Below usual 🔻,2.35%
2026,April,14,MS-26-04374,SUPERMASTER#23,IV-HS-YL,CATHETERHUBG24W/OP,,0.03,,No data,1,No data,0.23%
2026,April,14,MS-26-04375,SUPERMASTER#25,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,,0.01,,No data,1,No data,0.09%
2026,April,14,MS-26-04376,ARBURG#12,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,,0.04,,No data,1,No data,0.10%
2026,April,15,MS-26-04377,Huarong#32,3WAY-HOU-4,3WAYHOUSING4,,0.02,,No data,1,No data,0.34%
2026,April,15,MS-26-04378,HUARONG#33,3WAY-HOU-5,3WAY HOUSING-5,,0.02,,No data,1,No data,0.36%
2026,April,15,MS-26-04379,ARBURG#12,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,,0.03,,No data,1,No data,0.10%
2026,April,15,MS-26-04380,SUPER MASTER #23,IV-HS-YL,CATHETERHUBG24W/OP,,0.05,,No data,1,No data,0.23%
2026,April,15,MS-26-04381,SUPER MASTER #25,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,,0.01,,No data,1,No data,0.09%
2026,April,13,MS-26-04382, ASSEMBLY AREA,G-070-1432,IVCANNULAWITHOUTPORT24GX13MM SHORT,12000,4,0.02%,Acceptable 🟢,2,Below usual 🔻,1.44%
2026,April,12,MS-26-04383, ASSEMBLY AREA,G-070-1432,IVCANNULAWITHOUTPORT24GX13MM SHORT,14900,4283,2.05%,Acceptable 🟢,8,Above usual 🔺,1.44%
2026,April,13,MS-26-04384,ASSEMBLY AREA,G-072-2619,IV CANNULA G26X19MM,8000,2526,2.26%,Acceptable 🟢,8,Above usual 🔺,2.04%
